sid,eid,1,10,2,3,4,5,6,7,8,9,Aged 18-29,Aged 18-29_avg,Aged 30-44,Aged 30-44_avg,Aged 45+,Aged 45+_avg,Aged under 18,Aged under 18_avg,Females,Females Aged 18-29,Females Aged 18-29_avg,Females Aged 30-44,Females Aged 30-44_avg,Females Aged 45+,Females Aged 45+_avg,Females under 18,Females under 18_avg,Females_avg,IMDb staff,IMDb staff_avg,IMDb users,IMDb users_avg,Males,Males Aged 18-29,Males Aged 18-29_avg,Males Aged 30-44,Males Aged 30-44_avg,Males Aged 45+,Males Aged 45+_avg,Males under 18,Males under 18_avg,Males_avg,Non-US users,Non-US users_avg,Top 1000 voters,Top 1000 voters_avg,US users,US users_avg
18,2,2,6,0,0,2,7,8,3,6,1,5,5.7,15,6.4,10,7.5,0,,6.0,2,5.5,2,4.0,2,9.0,0,,5.0,0,,35,6.6,23.0,2,7.5,13,6.6,8,7.1,0,,6.9,8,6.7,19,6.1,19,6.7
18,3,2,7,0,0,0,7,5,11,3,2,6,7.3,18,6.7,9,7.8,0,,6.0,1,7.0,2,4.0,3,9.3,0,,6.9,0,,37,6.9,26.0,4,7.0,16,7.1,6,7.1,0,,7.2,9,6.9,14,6.8,20,7.2
17,20,1,4,0,0,2,4,3,8,2,1,4,6.5,8,7.3,9,6.8,0,,6.0,1,1.0,1,6.0,4,8.8,0,,6.3,0,,25,6.7,15.0,3,8.3,7,7.5,5,6.1,0,,7.2,3,8.7,13,6.2,16,6.8
17,18,4,11,0,0,2,5,3,7,3,8,13,7.2,10,7.2,14,8.0,0,,6.0,2,7.0,1,6.0,3,9.3,0,,7.9,0,,43,7.2,30.0,10,8.0,9,7.2,11,7.7,0,,7.7,10,7.2,14,7.2,23,7.9
17,19,1,6,0,0,0,4,3,9,6,6,6,7.2,13,7.8,13,7.6,0,,6.0,0,,1,7.0,5,8.8,0,,8.3,0,,35,7.5,25.0,6,7.2,11,7.9,8,7.0,0,,7.6,8,6.6,11,7.2,20,7.9
17,17,0,11,0,0,3,3,0,11,5,4,6,7.6,13,8.0,11,7.7,0,,5.0,1,10.0,1,7.0,3,9.3,0,,8.7,0,,37,7.8,24.0,4,7.8,12,8.1,8,7.4,0,,7.8,7,7.1,13,6.7,20,8.2
17,16,0,2,0,0,3,4,4,7,4,0,3,6.3,7,6.1,9,7.0,0,,4.0,0,,1,6.0,3,9.3,0,,8.5,0,,24,6.5,15.0,3,6.3,6,6.1,6,6.4,0,,6.3,3,6.3,11,6.0,14,6.8
17,15,1,6,0,0,0,2,3,7,4,4,5,8.0,10,8.1,7,8.3,0,,3.0,0,,0,,3,9.3,0,,9.3,0,,27,7.6,19.0,5,8.0,10,8.1,4,7.8,0,,8.0,4,5.8,12,7.3,16,8.3
17,12,0,5,0,0,0,4,1,7,4,1,3,7.0,7,8.2,7,7.1,0,,3.0,0,,0,,3,9.3,0,,9.3,0,,22,7.5,14.0,3,7.0,7,8.2,4,6.2,0,,7.3,2,7.5,11,7.2,13,7.6
17,14,4,22,0,0,0,2,5,4,6,6,13,6.9,16,8.1,13,8.0,0,,16.0,5,4.8,4,9.8,7,9.4,0,,8.4,0,,49,8.0,25.0,7,7.1,12,7.8,6,6.6,0,,7.5,9,6.5,12,7.6,29,8.0
18,1,2,6,1,0,0,9,3,9,3,0,7,6.3,12,6.2,7,6.7,0,,7.0,1,5.0,4,6.5,2,8.5,0,,6.5,0,,33,6.5,18.0,5,6.9,8,6.3,5,6.0,0,,6.4,6,6.9,11,6.4,15,6.3
17,13,1,9,0,0,0,4,3,3,7,3,5,5.8,11,8.5,7,7.9,0,,7.0,2,3.0,1,10.0,3,9.3,0,,5.9,0,,30,7.8,17.0,3,7.3,10,8.5,4,7.2,0,,7.9,4,8.0,13,6.9,18,7.9
17,11,0,3,1,1,0,4,4,8,8,1,7,6.8,9,7.3,9,7.5,0,,4.0,0,,0,,4,8.5,0,,8.5,0,,30,6.9,20.0,6,7.4,9,7.3,5,7.1,0,,7.2,6,6.0,10,6.9,15,7.8
17,8,3,2,1,2,4,5,5,4,0,0,7,4.8,8,4.7,7,6.1,0,,5.0,0,,2,4.0,3,9.0,0,,7.7,0,,26,5.0,16.0,6,5.5,6,4.6,4,4.8,0,,5.1,7,4.4,11,5.6,12,5.8
17,10,2,8,0,0,0,2,2,9,6,3,9,7.5,10,7.5,8,8.2,0,,6.0,1,8.0,2,8.5,3,9.3,0,,8.4,0,,32,7.6,21.0,8,7.4,8,7.6,5,7.8,0,,7.7,7,7.4,12,7.3,16,8.0
17,6,2,17,0,0,2,4,2,8,8,4,10,7.8,15,8.7,11,7.7,0,,9.0,1,1.0,3,10.0,4,9.0,0,,6.8,0,,47,7.8,27.0,8,8.2,12,8.6,7,7.2,0,,8.3,8,7.8,16,7.0,22,8.0
17,9,3,14,0,0,0,5,0,2,10,7,12,8.4,10,8.3,11,8.8,0,,9.0,2,3.0,2,8.5,4,9.5,0,,7.2,0,,41,7.9,24.0,9,9.0,8,8.2,7,8.3,0,,8.6,5,7.8,13,7.4,22,8.6
17,7,1,9,0,0,0,4,7,9,5,5,12,7.4,9,7.1,10,7.1,0,,6.0,1,1.0,2,8.0,3,9.7,0,,8.2,0,,40,7.5,24.0,10,7.6,7,7.3,7,6.3,0,,7.2,7,6.3,13,7.1,16,7.6
17,5,0,6,0,1,0,2,3,11,3,3,9,7.5,9,7.8,7,7.5,0,,3.0,0,,0,,3,9.3,0,,9.3,0,,29,7.6,21.0,8,7.7,9,7.8,4,6.8,0,,7.5,5,7.5,10,7.0,15,7.9
17,2,0,5,0,0,2,3,3,9,5,4,9,8.1,10,6.9,8,7.1,0,,3.0,0,,0,,3,9.3,0,,9.3,0,,31,7.4,23.0,8,8.3,10,6.9,5,6.5,0,,7.3,6,6.5,13,7.0,15,7.5
17,3,0,3,0,0,2,3,4,6,6,1,5,7.6,8,6.7,8,7.0,0,,3.0,0,,0,,3,9.3,0,,9.3,0,,25,7.0,17.0,4,7.5,8,6.7,5,6.2,0,,6.7,2,7.0,11,6.6,15,7.1
21,15,0,5,0,0,1,0,4,10,2,1,5,7.2,12,7.3,5,7.3,0,,4.0,1,6.0,2,8.5,1,10.0,0,,8.2,0,,23,7.5,17.0,3,7.7,10,7.2,4,6.8,0,,7.2,5,6.2,10,7.3,15,7.7
17,4,0,3,0,0,0,2,3,9,6,8,6,7.4,11,7.7,9,8.2,0,,5.0,0,,2,8.5,3,9.0,0,,9.4,0,,31,7.8,20.0,5,7.5,9,7.6,6,7.9,0,,7.7,4,7.0,11,7.2,18,8.3
21,14,0,2,0,1,1,2,9,4,2,0,6,6.6,9,6.3,5,6.5,0,,2.0,0,,1,6.0,1,10.0,0,,8.0,0,,21,6.4,17.0,5,6.9,8,6.4,4,5.8,0,,6.4,5,6.0,10,6.6,13,6.7
21,12,1,1,0,1,2,7,3,4,1,2,4,5.0,9,5.7,6,6.6,0,,2.0,0,,0,,2,8.5,0,,8.5,0,,22,5.9,16.0,3,5.3,9,5.7,4,5.8,0,,6.0,5,4.4,12,6.0,11,7.0
21,13,0,7,2,0,0,3,5,7,0,4,8,7.1,9,7.0,7,6.3,0,,1.0,0,,0,,1,10.0,0,,10.0,0,,28,7.3,22.0,7,7.9,9,7.0,6,5.6,0,,7.0,7,7.2,11,7.8,13,7.0
21,9,1,2,0,2,2,5,4,4,1,1,4,6.0,8,4.8,6,6.7,0,,2.0,0,,0,,2,8.0,0,,8.0,0,,22,5.9,15.0,3,6.0,8,4.8,4,5.8,0,,5.4,5,3.2,10,5.7,11,6.4
21,11,2,8,0,0,0,0,2,10,3,0,5,7.8,10,7.6,8,7.4,0,,6.0,1,7.0,2,5.5,3,6.0,0,,6.0,0,,25,7.5,16.0,3,9.0,8,8.1,5,7.2,0,,7.9,6,7.0,9,8.3,15,7.8
21,8,2,5,0,1,0,3,5,2,3,0,5,7.3,9,6.8,5,6.6,0,,3.0,1,10.0,1,5.0,1,10.0,0,,8.3,0,,21,6.6,15.0,3,5.0,8,6.9,4,6.5,0,,6.4,6,5.2,7,6.9,11,7.6
21,7,0,3,0,0,1,1,6,6,2,0,5,6.8,7,7.0,6,6.7,0,,3.0,1,7.0,0,,2,8.5,0,,8.0,0,,19,7.0,14.0,3,7.0,7,7.0,4,6.0,0,,6.6,6,5.6,9,7.1,9,7.4
21,5,1,7,1,1,1,1,4,14,3,3,7,6.5,19,7.3,7,6.8,0,,6.0,1,3.0,3,5.0,2,8.5,0,,5.4,0,,36,7.2,26.0,5,7.3,15,7.7,5,6.1,0,,7.3,13,5.6,9,7.4,15,7.8
21,4,0,3,0,1,1,3,8,5,1,2,3,6.7,13,6.3,7,6.9,0,,4.0,0,,0,,4,7.8,0,,7.8,0,,24,6.7,18.0,2,6.5,13,6.3,3,6.0,0,,6.4,8,6.1,9,6.9,12,6.7
21,6,0,4,3,2,3,3,6,4,3,1,5,7.1,13,5.5,7,6.6,0,,3.0,0,,0,,3,7.7,0,,7.7,0,,29,6.1,21.0,4,7.8,13,5.5,4,5.5,0,,6.0,8,6.2,8,5.9,14,6.3
21,2,0,2,0,0,0,6,9,5,2,3,5,6.7,12,6.4,8,6.9,0,,3.0,0,,1,6.0,2,7.5,0,,7.0,0,,27,6.7,21.0,4,7.0,11,6.5,6,6.5,0,,6.5,6,5.5,9,7.3,16,7.0
21,10,1,9,0,0,1,4,5,7,4,3,9,8.2,12,6.3,9,7.8,0,,3.0,0,,1,1.0,2,8.5,0,,6.0,0,,34,7.4,25.0,8,8.2,11,6.7,6,7.1,0,,7.3,8,6.4,10,7.5,20,7.8
21,3,1,2,1,1,2,2,8,8,2,0,6,6.2,10,5.4,9,7.3,0,,5.0,1,6.0,0,,4,6.2,0,,7.2,0,,27,6.1,19.0,4,6.8,10,5.4,5,7.0,0,,6.1,8,5.4,11,6.4,14,6.7
19,20,2,7,0,2,3,4,5,4,2,1,4,4.5,13,6.5,6,6.1,0,,2.0,0,,1,1.0,1,10.0,0,,5.5,0,,30,6.4,20.0,3,4.3,12,6.9,5,5.5,0,,6.2,3,6.3,15,5.8,18,6.0
19,19,2,2,1,0,1,8,4,2,2,1,2,7.5,10,5.0,5,7.1,0,,2.0,0,,1,1.0,1,10.0,0,,5.5,0,,23,5.7,15.0,1,8.0,9,5.3,4,6.2,0,,6.0,3,5.3,10,5.6,12,5.9
19,16,1,8,0,0,3,3,6,6,2,2,5,7.8,15,6.7,7,7.9,0,,5.0,1,10.0,2,3.5,2,10.0,0,,7.0,0,,31,7.1,21.0,3,7.3,13,7.1,5,7.1,0,,7.1,5,6.6,15,7.1,19,7.0
19,17,4,2,1,0,4,4,3,4,0,1,3,5.7,10,4.2,6,6.6,0,,3.0,0,,2,2.5,1,10.0,0,,5.0,0,,23,5.1,16.0,3,5.7,8,4.7,5,5.8,0,,5.2,5,4.6,10,5.4,13,5.5
19,18,1,7,0,0,0,5,9,7,1,2,3,6.3,18,7.2,6,6.9,0,,3.0,0,,2,3.5,1,10.0,0,,5.7,0,,32,7.0,23.0,2,6.0,16,7.5,5,6.4,0,,7.0,5,7.8,13,6.6,20,6.6
19,15,5,3,1,2,5,3,3,1,0,1,4,4.8,9,3.3,6,6.1,0,,3.0,1,2.0,1,1.0,1,10.0,0,,4.3,0,,24,4.7,15.0,2,8.0,8,3.8,5,5.2,0,,4.9,4,3.2,14,4.8,12,5.1
19,10,3,3,0,0,1,8,6,3,3,2,4,7.0,12,6.4,7,7.2,0,,3.0,0,,1,1.0,2,9.0,0,,6.3,0,,29,6.1,19.0,3,7.3,11,6.7,5,6.7,0,,6.8,3,6.0,15,6.7,17,6.6
19,12,1,10,0,0,2,5,4,7,2,4,3,6.7,14,7.9,9,6.9,0,,5.0,0,,3,6.0,2,9.5,0,,7.4,0,,35,7.4,20.0,2,6.5,11,8.3,7,6.3,0,,7.3,8,7.5,15,6.5,16,7.3
19,13,3,6,0,0,2,4,5,8,3,1,4,6.2,15,6.6,9,7.4,0,,7.0,0,,3,6.0,4,7.2,0,,6.4,0,,32,6.6,20.0,3,6.0,12,6.9,5,7.1,0,,6.9,7,6.9,13,6.5,19,6.8
19,9,1,4,0,0,4,5,10,6,0,0,5,6.4,11,5.7,8,6.4,0,,3.0,0,,1,1.0,2,8.0,0,,5.7,0,,30,6.1,20.0,4,6.8,10,6.2,6,5.8,0,,6.2,4,6.5,12,6.3,17,6.1
19,11,1,7,0,2,1,7,15,6,1,0,5,7.3,21,6.0,8,6.2,0,,8.0,1,6.0,4,4.5,3,7.7,0,,5.7,0,,40,6.4,25.0,3,7.7,17,6.4,5,5.4,0,,6.4,4,7.2,15,6.1,26,6.1
19,14,3,6,1,1,3,8,9,5,0,1,5,4.1,22,5.7,6,6.9,0,,10.0,1,5.0,6,5.4,3,8.0,0,,6.4,0,,37,5.9,22.0,3,8.3,16,5.9,3,5.7,0,,5.9,4,6.0,14,5.7,26,6.0
19,7,1,8,0,2,2,5,3,5,5,1,7,7.8,12,6.7,8,6.5,0,,6.0,1,10.0,3,5.7,2,9.0,0,,6.6,0,,32,6.9,20.0,5,7.8,9,7.2,6,5.9,0,,6.9,4,7.2,14,6.0,20,6.6
19,6,7,2,4,2,4,1,2,2,1,1,4,3.5,10,3.9,7,3.8,0,,3.0,1,1.0,1,1.0,1,10.0,0,,4.0,0,,26,4.0,19.0,3,4.3,9,4.3,6,2.9,0,,3.6,3,3.3,12,3.9,17,3.5
19,8,4,6,2,3,1,3,9,6,0,4,4,6.0,15,5.9,9,6.2,0,,3.0,0,,1,1.0,2,6.0,0,,4.3,0,,38,6.0,24.0,4,6.0,14,6.3,6,6.1,0,,6.3,5,5.0,12,5.7,20,6.2
19,2,1,7,0,3,0,5,7,5,2,0,7,6.9,11,6.4,6,6.1,0,,5.0,1,10.0,2,5.5,2,8.0,0,,6.4,0,,30,6.6,18.0,5,6.9,9,6.8,4,5.2,0,,6.4,5,6.4,14,5.8,16,6.3
20,20,1,8,0,1,0,4,1,6,12,5,7,7.6,16,7.7,9,8.5,0,,7.0,1,7.0,3,6.3,3,9.3,0,,7.6,0,,38,7.7,24.0,5,8.6,13,7.8,6,8.1,0,,8.1,14,8.0,11,6.9,15,8.0
19,4,2,7,0,0,0,6,3,8,3,2,4,6.8,13,7.4,8,7.9,0,,2.0,0,,1,1.0,1,10.0,0,,5.5,0,,31,7.0,22.0,3,6.7,12,7.8,7,7.5,0,,7.5,4,7.5,14,7.0,18,7.4
19,5,1,6,0,0,1,8,6,2,4,2,4,7.8,15,6.2,5,7.0,0,,3.0,0,,2,4.5,1,10.0,0,,6.3,0,,30,6.8,20.0,3,7.7,13,6.4,4,6.2,0,,6.6,2,5.5,14,6.6,18,6.3
19,1,2,14,0,1,0,7,5,10,5,4,10,7.2,20,7.4,12,7.5,0,,7.0,2,6.5,2,5.5,3,9.3,0,,6.5,0,,48,7.4,33.0,7,7.9,17,7.9,9,7.1,0,,7.7,13,7.3,15,7.0,24,7.4
19,3,1,5,0,2,0,10,16,5,1,1,7,6.9,22,6.2,6,6.1,0,,6.0,1,6.0,4,4.5,1,10.0,0,,5.7,0,,41,6.2,28.0,5,6.4,18,6.4,5,5.4,0,,6.2,4,6.8,14,5.4,28,6.2
20,19,2,5,0,1,2,4,6,7,3,4,4,6.5,19,7.1,7,7.7,0,,6.0,1,7.0,3,6.7,2,9.0,0,,7.1,0,,34,6.7,23.0,2,7.5,16,7.3,5,7.2,0,,7.3,9,7.6,16,6.7,17,7.2
20,18,1,10,0,2,1,5,2,10,5,3,10,7.9,16,7.7,8,7.3,0,,7.0,3,10.0,2,4.5,2,9.0,0,,7.1,0,,39,7.3,26.0,6,7.9,14,8.0,6,6.7,0,,7.7,11,7.8,15,6.7,19,7.4
20,17,1,3,0,1,2,2,1,8,3,5,4,7.0,13,7.0,7,7.9,0,,5.0,0,,3,5.7,2,9.0,0,,7.1,0,,26,7.0,18.0,3,7.0,10,7.3,5,7.4,0,,7.3,8,7.6,10,7.2,13,7.1
20,15,1,3,0,1,2,4,2,6,3,4,4,6.8,12,6.6,8,7.3,0,,4.0,0,,2,4.5,2,9.0,0,,6.8,0,,26,6.8,19.0,3,7.3,10,6.9,6,6.7,0,,6.9,6,7.6,10,6.5,15,6.7
20,12,2,5,0,0,2,2,0,7,7,3,4,8.0,15,7.2,6,8.3,0,,5.0,0,,3,5.3,2,10.0,0,,7.0,0,,28,7.2,19.0,3,8.3,12,7.5,4,8.0,0,,7.7,8,7.4,9,7.2,14,7.8
20,14,3,4,1,1,1,4,4,6,4,2,6,5.5,13,6.1,9,7.5,0,,6.0,1,1.0,3,5.3,2,9.0,0,,5.6,0,,30,6.3,21.0,4,7.2,10,6.4,7,7.0,0,,6.8,8,6.4,13,6.4,16,6.3
20,11,2,5,0,0,2,3,3,5,4,2,3,8.0,13,7.4,8,6.8,0,,4.0,0,,2,4.5,2,9.0,0,,6.8,0,,26,6.8,19.0,2,9.0,11,7.7,6,6.0,0,,7.4,7,7.8,10,7.3,13,6.7
20,16,1,7,0,0,1,5,2,7,5,6,5,8.0,16,7.5,9,8.4,0,,7.0,1,10.0,3,5.3,3,9.3,0,,7.3,0,,34,7.5,22.0,3,8.3,13,7.8,6,8.1,0,,8.1,10,7.7,12,7.2,17,7.9
20,13,4,4,0,1,1,6,5,2,2,3,5,6.3,12,6.4,7,6.2,0,,5.0,1,5.0,2,4.5,2,9.0,0,,6.3,0,,28,6.0,18.0,3,8.3,10,6.8,5,5.4,0,,6.7,6,7.4,14,6.4,14,6.0
20,10,2,5,0,0,0,0,1,4,12,4,4,8.0,15,8.1,6,8.1,0,,5.0,0,,3,5.7,2,10.0,0,,7.3,0,,28,7.8,19.0,3,8.3,12,8.4,4,7.5,0,,8.2,9,8.3,9,7.6,11,8.0
20,7,2,5,1,1,2,3,2,7,4,6,7,5.8,17,7.4,5,7.7,0,,9.0,2,5.5,5,7.0,2,9.0,0,,6.7,0,,33,6.9,19.0,4,6.5,12,7.4,3,7.0,0,,7.2,9,7.9,12,6.2,16,6.4
20,9,4,2,0,0,3,3,3,5,4,3,4,6.2,12,6.5,7,6.9,0,,4.0,0,,2,4.5,2,9.0,0,,6.8,0,,27,6.0,18.0,3,7.0,10,7.0,5,6.2,0,,6.8,6,7.6,12,6.3,13,6.3
20,8,1,10,0,2,3,1,1,10,8,4,9,8.4,19,7.6,8,7.3,0,,7.0,1,8.0,4,5.0,2,9.0,0,,7.0,0,,40,7.5,28.0,7,8.7,15,7.9,6,6.7,0,,7.9,11,7.9,14,6.9,18,7.1
20,3,1,11,0,1,0,3,2,8,6,7,5,7.6,20,8.1,8,8.0,0,,6.0,0,,4,6.0,2,9.0,0,,6.7,0,,39,7.9,26.0,4,8.5,16,8.4,6,7.6,0,,8.2,13,7.9,11,7.1,17,8.2
20,4,2,3,0,0,1,5,4,5,5,3,4,7.5,15,6.5,7,6.8,0,,4.0,0,,2,4.5,2,9.0,0,,6.8,0,,28,6.7,21.0,3,7.3,13,6.8,5,6.2,0,,6.8,7,6.9,12,6.6,15,6.6
20,2,2,3,1,0,0,0,4,12,3,4,6,7.1,13,6.9,7,7.6,0,,5.0,0,,3,5.3,2,9.0,0,,6.8,0,,29,7.0,20.0,5,7.2,10,7.2,5,7.2,0,,7.3,8,7.6,9,7.0,14,6.9
20,5,3,4,1,1,2,2,5,3,4,3,6,6.9,15,6.2,5,7.2,0,,5.0,0,,3,5.0,2,9.0,0,,6.6,0,,28,6.3,20.0,5,7.8,12,6.5,3,6.0,0,,6.9,8,7.1,10,6.9,12,6.5
20,6,3,4,1,0,3,2,2,8,3,3,4,6.2,12,7.0,9,7.0,0,,4.0,0,,2,4.5,2,9.0,0,,6.8,0,,29,6.4,20.0,3,8.0,10,7.3,7,6.4,0,,7.1,6,7.8,11,6.3,15,6.9
20,1,1,5,0,2,0,2,1,9,12,4,6,7.8,18,7.7,9,7.9,0,,10.0,0,,7,6.7,3,9.3,0,,7.7,0,,36,7.4,22.0,5,8.2,11,8.1,6,7.2,0,,7.9,7,8.1,14,7.3,19,7.5
22,20,1,5,0,0,1,3,5,4,0,1,5,6.5,8,6.6,6,7.3,0,,2.0,0,,0,,2,8.0,0,,8.0,0,,20,6.8,16.0,4,7.2,8,6.6,4,6.8,0,,6.7,7,6.4,9,6.4,11,6.9
22,19,0,6,1,2,2,4,8,4,5,0,3,6.3,15,6.6,8,6.0,0,,4.0,1,7.0,1,10.0,2,9.0,0,,8.8,0,,32,6.6,21.0,1,5.0,14,6.3,6,5.2,0,,5.9,9,5.3,11,6.0,16,6.9
22,15,1,3,0,0,1,1,11,4,1,0,4,7.5,9,6.1,7,6.3,0,,2.0,0,,0,,2,8.0,0,,8.0,0,,22,6.5,17.0,3,7.3,9,6.1,5,5.5,0,,5.9,5,4.8,8,6.5,14,6.8
22,17,3,8,0,2,2,3,10,2,1,1,4,5.5,18,5.7,8,6.3,0,,4.0,1,6.0,1,10.0,2,5.5,0,,6.8,0,,32,6.3,24.0,2,5.0,16,5.5,6,6.2,0,,5.7,9,4.2,10,6.2,18,6.4
22,18,6,3,7,6,1,3,1,2,1,0,2,2.5,12,3.2,14,3.0,0,,4.0,0,,1,2.0,3,5.0,0,,4.2,0,,30,3.8,23.0,1,3.0,11,3.3,11,2.6,0,,2.9,8,2.9,8,4.8,19,3.1
22,16,0,4,1,0,0,4,6,3,2,1,4,6.5,9,6.1,5,7.2,0,,2.0,0,,1,6.0,1,10.0,0,,8.0,0,,21,6.9,15.0,3,6.3,8,6.1,4,6.2,0,,6.3,5,5.6,10,6.9,12,6.8
22,14,2,4,0,0,3,2,6,5,4,1,4,7.2,10,7.0,11,6.4,0,,5.0,1,6.0,1,8.0,3,7.0,0,,7.2,0,,27,6.5,19.0,2,8.5,9,6.8,8,5.9,0,,6.5,7,5.1,12,6.2,16,7.1
22,13,0,3,2,0,3,6,1,2,3,0,3,5.3,10,5.2,5,7.2,0,,3.0,1,2.0,1,5.0,1,10.0,0,,5.7,0,,20,6.0,14.0,1,10.0,9,5.2,4,6.5,0,,6.1,5,3.0,10,5.8,12,7.0
22,11,1,6,0,0,2,3,6,3,1,0,3,5.7,11,5.7,5,7.0,0,,1.0,0,,0,,1,10.0,0,,10.0,0,,22,6.8,17.0,2,5.5,11,5.7,4,6.2,0,,5.8,6,3.9,9,6.1,12,6.8
22,9,10,6,9,3,1,2,0,5,1,0,4,2.5,14,4.6,16,2.7,0,,5.0,1,1.0,1,2.0,3,4.7,0,,3.1,0,,37,4.2,28.0,2,1.0,13,4.9,13,2.4,0,,3.3,8,3.2,11,5.2,24,3.2
22,12,2,11,2,2,1,4,6,3,1,0,7,5.3,12,6.0,8,6.3,0,,6.0,3,6.7,1,1.0,2,8.0,0,,5.4,0,,32,6.6,20.0,3,4.7,11,6.6,6,5.6,0,,6.1,12,6.5,11,5.6,14,5.4
22,8,1,5,1,2,3,5,7,0,4,1,3,8.0,14,5.5,10,5.9,0,,5.0,0,,4,7.0,1,10.0,0,,7.3,0,,29,6.2,21.0,2,8.0,10,5.4,9,5.4,0,,5.6,7,3.8,15,5.8,19,6.4
22,10,1,12,1,2,0,1,6,13,4,2,8,7.6,21,7.1,9,7.2,0,,5.0,0,,2,4.0,2,6.5,0,,5.8,0,,42,7.4,33.0,7,7.2,19,7.5,7,7.2,0,,7.4,10,5.8,13,7.4,25,7.9
24,17,2,2,0,0,1,6,9,7,2,1,5,7.7,13,5.1,10,6.8,0,,5.0,1,10.0,2,5.5,2,8.0,0,,7.7,0,,30,6.1,23.0,3,7.3,11,5.0,8,6.3,0,,5.9,9,4.1,9,6.4,17,6.8
22,2,1,4,1,3,1,4,7,5,1,0,5,6.1,13,4.6,6,6.5,0,,3.0,0,,1,6.0,2,8.0,0,,7.3,0,,27,6.0,20.0,4,5.8,12,4.5,4,6.0,0,,5.0,8,3.9,11,5.4,14,6.3
22,4,0,4,1,0,4,1,3,1,3,1,4,9.0,7,6.2,5,6.3,0,,1.0,0,,0,,1,10.0,0,,10.0,0,,18,6.7,14.0,3,9.3,7,6.2,4,5.5,0,,6.3,5,4.1,11,6.3,9,7.4
22,7,0,2,0,2,0,6,4,1,3,2,2,8.5,13,6.0,4,6.8,0,,4.0,0,,3,6.0,1,10.0,0,,7.0,0,,20,6.5,14.0,1,9.0,10,6.2,3,5.7,0,,6.3,4,4.8,10,6.8,14,6.9
22,3,2,2,2,2,2,6,4,3,1,0,5,5.3,11,4.6,5,5.2,0,,4.0,1,5.0,2,8.0,1,10.0,0,,7.8,0,,24,5.1,16.0,3,5.3,9,4.2,4,4.0,0,,4.4,7,3.4,12,4.9,11,6.1
22,5,5,2,8,3,4,1,2,4,2,2,5,5.3,14,3.8,13,3.9,0,,5.0,1,1.0,1,2.0,3,5.3,0,,3.6,0,,33,4.4,26.0,3,7.7,13,4.0,10,3.5,0,,4.1,8,2.9,10,5.3,23,4.3
22,6,2,6,0,0,2,5,6,10,4,0,6,5.1,17,6.2,7,6.7,0,,9.0,3,5.0,4,7.0,2,8.5,0,,5.9,0,,35,6.7,20.0,2,8.5,13,6.0,5,6.2,0,,6.3,9,5.4,9,5.8,19,6.6
24,14,1,4,2,1,2,3,6,5,3,1,4,7.0,13,4.8,8,7.3,0,,4.0,2,8.0,1,3.0,1,10.0,0,,7.2,0,,28,6.2,21.0,1,6.0,12,5.0,7,6.9,0,,5.7,7,5.1,12,6.2,15,6.1
24,12,3,8,0,2,0,3,6,11,3,1,5,9.2,16,6.0,10,6.1,0,,10.0,2,10.0,5,6.8,3,6.0,0,,7.2,0,,37,6.8,21.0,2,8.5,11,5.5,7,6.2,0,,5.9,10,4.9,14,6.1,19,6.7
24,15,2,3,0,3,3,4,3,3,3,0,4,7.8,8,5.0,8,6.0,0,,4.0,1,10.0,2,4.5,1,10.0,0,,7.2,0,,24,5.7,16.0,2,7.5,6,5.2,7,5.3,0,,5.2,7,5.0,11,5.6,11,5.8
24,13,0,8,2,1,0,6,5,8,1,1,6,6.8,13,6.0,10,6.1,0,,12.0,4,8.0,5,5.9,3,7.7,0,,7.5,0,,32,6.9,17.0,1,7.0,8,6.1,7,5.4,0,,5.8,9,5.7,12,6.5,15,6.3
24,11,2,3,1,1,4,4,2,5,1,1,6,6.3,10,4.9,6,6.1,0,,4.0,1,10.0,2,4.0,1,10.0,0,,7.0,0,,24,5.7,18.0,4,6.0,8,5.0,5,5.0,0,,5.0,8,4.2,9,6.2,11,5.9
24,16,2,8,0,0,2,3,3,14,4,1,9,8.1,14,6.0,11,6.7,0,,8.0,6,9.0,1,4.0,1,10.0,0,,8.4,0,,37,7.1,26.0,2,7.0,13,6.3,10,6.3,0,,6.4,13,5.8,15,6.6,17,6.9
24,10,1,5,0,0,0,7,7,9,1,1,5,7.4,13,5.7,11,6.9,0,,7.0,2,8.5,2,7.5,3,8.7,0,,8.0,0,,31,6.7,22.0,2,6.5,11,5.8,8,6.5,0,,6.1,7,4.7,11,6.8,19,6.7
24,9,2,8,1,0,3,1,3,13,7,0,8,6.7,15,6.3,9,6.7,0,,5.0,3,6.0,1,5.0,1,10.0,0,,6.8,0,,38,7.0,27.0,4,7.5,14,6.4,8,6.2,0,,6.5,11,6.9,13,6.2,17,5.9
24,6,1,2,0,1,3,5,4,3,1,0,3,7.3,8,4.2,7,6.7,0,,3.0,1,10.0,1,4.0,1,10.0,0,,8.0,0,,20,5.7,15.0,1,5.0,7,4.2,6,6.0,0,,5.1,7,3.7,8,6.2,9,6.0
24,7,5,13,8,1,2,5,4,5,1,1,2,7.0,21,4.9,18,3.8,0,,7.0,1,10.0,3,4.7,3,4.3,0,,4.5,0,,45,5.8,35.0,1,4.0,18,5.4,15,3.7,0,,4.5,13,5.0,9,5.9,27,4.1
