,index,sid,eid,1,10,2,3,4,5,6,7,8,9,Aged 18-29,Aged 18-29_avg,Aged 30-44,Aged 30-44_avg,Aged 45+,Aged 45+_avg,Aged under 18,Aged under 18_avg,Females,Females Aged 18-29,Females Aged 18-29_avg,Females Aged 30-44,Females Aged 30-44_avg,Females Aged 45+,Females Aged 45+_avg,Females under 18,Females under 18_avg,Females_avg,IMDb staff,IMDb staff_avg,IMDb users,IMDb users_avg,Males,Males Aged 18-29,Males Aged 18-29_avg,Males Aged 30-44,Males Aged 30-44_avg,Males Aged 45+,Males Aged 45+_avg,Males under 18,Males under 18_avg,Males_avg,Non-US users,Non-US users_avg,Top 1000 voters,Top 1000 voters_avg,US users,US users_avg
482,3675,26,15,3,8,0,2,2,7,7,6,2,0,6,8.8,19,5.5,8,5.4,0,,6.0,2,7.5,3,6.3,1,10.0,0,,7.2,0,,37,6.3,27.0,3,9.0,16,5.4,7,5.4,0,,5.9,9,4.2,12,5.6,21,6.5
483,3676,26,13,6,7,0,0,3,8,4,4,2,0,7,6.9,17,5.0,7,5.3,0,,7.0,2,10.0,5,5.6,0,,0,,6.9,0,,34,5.8,24.0,4,6.5,12,4.8,7,5.3,0,,5.3,13,4.1,10,5.3,15,6.2
484,3677,26,10,3,2,1,0,2,5,5,3,2,2,5,7.6,12,4.7,6,4.7,0,,4.0,1,10.0,3,7.7,0,,0,,8.2,0,,25,5.7,19.0,3,7.3,9,4.4,6,4.7,0,,5.0,7,4.0,10,5.5,13,5.5
485,3678,26,11,8,3,1,4,3,3,5,4,4,2,9,6.5,15,3.3,10,5.4,0,,10.0,2,5.5,5,3.2,2,6.0,0,,4.9,0,,37,5.1,25.0,6,6.0,10,3.4,8,5.4,0,,4.7,13,3.6,9,4.8,19,4.8
486,3679,26,12,2,4,0,0,3,1,8,6,5,3,7,7.7,15,5.6,6,7.1,0,,9.0,3,7.7,5,5.9,0,,0,,6.7,0,,32,6.8,20.0,3,8.0,10,5.5,6,7.1,0,,6.5,9,5.0,12,6.4,17,6.7
487,3680,26,9,5,3,0,2,1,7,3,6,2,1,5,6.5,14,4.5,7,6.0,0,,5.0,2,5.5,3,7.7,0,,0,,5.9,0,,30,5.5,21.0,2,8.0,11,4.3,7,6.0,0,,5.2,9,3.8,12,4.9,15,5.8
488,3681,26,8,3,4,1,0,4,6,10,5,3,1,7,8.1,17,4.6,10,6.1,0,,7.0,2,7.5,5,5.9,0,,0,,6.4,0,,37,5.9,25.0,4,8.8,11,4.2,9,6.7,0,,5.9,13,4.3,15,5.5,18,6.1
489,3682,26,6,10,10,3,1,3,9,4,2,4,0,6,7.1,23,4.4,11,3.1,0,,9.0,2,10.0,5,5.3,2,1.5,0,,5.1,0,,46,5.3,31.0,3,7.3,18,4.1,9,3.7,0,,4.5,17,3.7,14,3.8,19,4.5
490,3683,26,7,3,8,1,2,5,1,5,9,4,3,6,6.9,21,5.8,11,6.2,0,,10.0,2,6.0,7,6.3,1,10.0,0,,6.4,0,,41,6.5,28.0,3,7.7,14,5.5,10,6.2,0,,6.1,12,4.5,14,5.1,23,6.6
491,3684,26,2,3,11,0,0,0,4,9,11,5,3,11,7.5,17,5.8,11,6.3,0,,8.0,2,10.0,5,6.3,1,7.0,0,,7.1,0,,46,7.2,31.0,8,7.1,12,5.5,10,6.2,0,,6.3,16,5.8,12,6.9,20,6.6
492,3685,26,3,3,3,1,4,5,3,6,6,7,0,5,6.8,20,4.7,9,5.9,0,,6.0,2,7.5,4,5.5,0,,0,,5.8,0,,38,5.7,28.0,2,5.5,16,4.7,9,5.9,0,,5.3,15,4.6,12,5.4,17,5.3
493,3686,26,4,4,4,1,2,4,6,5,2,6,0,6,6.8,17,4.3,6,5.9,0,,8.0,2,10.0,5,3.6,1,5.0,0,,4.9,0,,34,5.6,21.0,3,6.3,12,4.6,5,6.1,0,,5.3,12,4.7,10,5.4,14,5.1
494,3687,28,19,1,6,5,1,7,2,6,4,1,1,10,5.9,14,4.2,5,5.8,0,,7.0,4,10.0,1,7.0,2,6.0,0,,8.7,0,,34,5.7,22.0,5,3.8,13,4.2,3,5.7,0,,4.5,10,3.9,8,6.0,17,5.7
495,3688,28,20,4,3,3,1,3,5,5,4,3,0,6,7.9,15,3.7,6,5.2,0,,5.0,3,9.3,1,1.0,1,6.0,0,,6.9,0,,31,5.2,21.0,2,6.5,13,3.7,5,5.0,0,,4.5,11,3.1,8,5.2,14,5.9
496,3689,26,5,5,1,2,3,3,5,5,4,3,0,5,6.4,13,4.1,10,3.9,0,,6.0,1,10.0,3,6.0,2,5.5,0,,6.0,0,,31,4.7,22.0,3,5.7,10,3.7,8,4.0,0,,4.1,10,3.7,11,5.0,15,4.3
497,3690,26,1,4,9,1,2,2,3,11,9,6,1,10,7.2,20,5.8,13,6.4,0,,11.0,4,7.5,5,7.1,2,5.5,0,,7.3,0,,48,6.5,33.0,5,7.3,15,5.5,11,6.4,0,,5.8,17,4.7,11,5.6,21,6.6
498,3691,28,17,3,1,2,3,1,5,1,4,1,0,6,6.2,8,3.1,4,3.8,0,,1.0,1,10.0,0,,0,,0,,10.0,0,,21,4.6,17.0,4,5.8,8,3.1,4,3.8,0,,4.1,8,3.4,6,5.3,8,4.5
499,3692,28,14,7,3,4,5,0,4,2,1,1,0,3,6.0,14,2.2,7,4.2,0,,4.0,1,10.0,2,2.5,1,10.0,0,,6.2,0,,27,4.0,20.0,1,2.0,12,2.2,6,4.1,0,,2.9,7,2.1,7,4.4,15,3.1
500,3693,28,15,4,5,1,0,2,6,9,3,5,0,5,6.8,18,5.3,8,6.3,0,,5.0,2,7.5,2,8.0,1,5.0,0,,7.3,0,,35,6.0,26.0,2,8.0,16,5.0,7,6.4,0,,5.6,9,5.5,10,5.8,20,5.8
501,3694,28,13,1,7,3,2,2,6,4,7,5,5,9,7.7,17,5.0,10,6.8,0,,3.0,1,10.0,2,6.0,0,,0,,7.3,0,,42,6.6,33.0,7,7.1,15,5.3,10,6.8,0,,6.2,11,5.3,9,5.9,23,6.3
502,3695,28,10,2,3,3,1,1,5,5,1,3,0,5,6.6,10,4.4,5,4.8,0,,4.0,3,10.0,1,6.0,0,,0,,9.0,0,,24,5.5,16.0,1,5.0,9,4.1,5,4.8,0,,4.4,7,4.2,9,5.1,11,4.9
503,3696,28,12,5,8,0,2,1,5,5,7,0,1,7,7.5,16,4.6,5,6.6,0,,5.0,3,9.0,2,4.0,0,,0,,6.3,0,,34,6.1,22.0,3,8.0,13,4.7,5,6.6,0,,5.5,11,4.8,9,5.8,14,5.8
504,3697,28,18,14,4,0,4,0,4,2,2,0,0,7,5.4,13,2.3,5,2.9,0,,4.0,3,7.0,1,1.0,0,,0,,5.5,0,,30,3.7,20.0,3,5.7,11,2.6,5,2.9,0,,3.1,13,2.8,8,3.7,9,3.0
505,3698,28,9,5,9,1,0,2,8,5,1,1,2,8,6.6,15,4.4,4,6.0,0,,3.0,2,9.5,1,4.0,0,,0,,7.7,0,,34,6.1,24.0,5,6.9,14,4.4,4,6.0,0,,5.2,7,3.7,10,4.9,17,5.6
506,3699,28,11,2,3,0,0,4,4,5,5,0,2,6,7.1,12,4.9,4,6.5,0,,4.0,2,10.0,2,5.0,0,,0,,7.5,0,,25,6.0,18.0,3,7.7,10,4.9,4,6.5,0,,5.6,9,4.9,10,5.8,10,5.6
507,3700,28,8,5,9,5,0,3,6,4,9,7,2,9,7.5,22,5.4,10,5.8,0,,5.0,2,10.0,3,6.3,0,,0,,6.2,0,,50,6.2,35.0,6,6.9,18,5.6,10,5.8,0,,5.9,14,4.3,11,5.3,25,6.6
508,3701,29,8,4,11,1,1,4,3,8,7,2,1,12,7.4,16,6.1,9,4.7,0,,7.0,4,7.2,1,7.0,2,6.5,0,,6.5,0,,42,6.5,30.0,7,8.2,15,6.0,7,4.2,0,,6.2,15,6.0,9,4.9,20,6.1
509,3702,28,7,5,5,0,2,0,8,10,4,2,0,4,5.8,19,5.0,8,5.5,0,,3.0,1,10.0,1,6.0,1,6.0,0,,7.3,0,,36,5.7,28.0,2,6.0,18,5.0,7,5.5,0,,5.2,11,4.6,7,5.4,18,5.6
510,3703,28,6,2,2,2,1,1,11,7,3,1,1,4,7.8,13,4.9,7,6.2,0,,3.0,1,10.0,1,5.0,1,6.0,0,,7.0,0,,31,5.4,21.0,2,7.0,12,4.9,6,6.2,0,,5.6,9,4.7,10,5.5,11,6.4
511,3704,28,5,5,1,1,1,5,4,2,2,0,0,3,6.7,11,3.5,3,4.7,0,,3.0,1,10.0,2,5.0,0,,0,,6.7,0,,21,4.1,14.0,1,6.0,9,3.4,3,4.7,0,,4.0,7,3.5,7,5.1,8,4.3
512,3705,28,3,10,10,8,1,5,6,7,6,1,4,7,6.9,23,4.3,19,4.4,0,,9.0,4,4.5,2,3.5,3,5.0,0,,4.9,0,,58,5.3,40.0,2,8.0,21,4.4,16,4.3,0,,4.6,16,4.4,7,5.8,31,4.3
513,3706,28,4,3,2,3,2,2,6,3,2,0,0,3,5.7,11,3.9,5,4.0,0,,3.0,1,10.0,2,4.0,0,,0,,6.0,0,,23,4.6,15.0,1,5.0,9,4.1,4,5.2,0,,4.4,10,3.4,8,4.1,7,4.6
514,3707,28,2,9,15,0,1,2,2,11,13,2,4,8,7.7,32,5.6,10,5.0,0,,16.0,2,8.0,11,4.1,3,7.7,0,,5.5,0,,59,6.6,34.0,5,7.2,21,6.2,7,4.4,0,,5.9,26,5.7,9,5.9,22,5.5
515,3708,27,18,4,5,2,1,1,6,4,11,4,1,9,7.6,15,5.3,11,5.7,0,,9.0,4,8.0,3,5.7,2,4.5,0,,6.8,0,,39,6.1,26.0,4,8.5,12,5.3,9,6.0,0,,5.7,16,5.9,9,5.5,17,5.8
516,3709,27,19,4,4,3,2,5,3,9,5,4,6,6,8.3,19,6.2,11,4.2,0,,5.0,1,10.0,3,6.3,1,7.0,0,,6.9,0,,45,5.9,30.0,4,7.8,16,6.4,9,3.8,0,,5.7,14,5.5,14,5.4,19,5.7
517,3710,27,17,5,3,4,0,3,3,10,9,0,1,6,8.1,14,5.1,11,4.5,0,,6.0,2,8.0,2,6.0,2,5.5,0,,7.5,0,,38,5.3,25.0,3,7.3,12,5.0,9,4.5,0,,5.1,12,4.0,9,4.6,16,5.5
518,3711,27,16,2,2,2,0,3,4,6,5,1,0,3,7.7,12,4.9,5,5.4,0,,3.0,1,10.0,2,6.5,0,,0,,7.7,0,,25,5.5,17.0,1,7.0,10,4.7,5,5.4,0,,5.1,8,4.0,9,5.1,10,5.9
519,3712,27,15,2,11,1,0,0,6,4,9,5,2,9,8.3,14,6.3,10,7.2,0,,9.0,2,10.0,5,7.3,2,10.0,0,,9.2,0,,40,7.2,24.0,6,8.1,9,6.1,8,6.4,0,,6.8,14,6.5,9,6.2,17,7.5
520,3713,27,14,2,5,1,3,2,0,7,7,3,1,4,8.8,13,6.3,9,5.5,0,,4.0,1,10.0,3,7.7,0,,0,,8.2,0,,31,6.3,23.0,2,9.0,10,6.1,9,5.5,0,,5.8,9,4.8,12,5.3,16,6.4
521,3714,27,11,4,8,3,1,1,4,12,5,3,2,8,7.6,20,5.5,9,6.6,0,,6.0,2,8.0,4,6.5,0,,0,,6.9,0,,43,6.2,32.0,5,8.6,16,5.3,9,6.6,0,,6.1,11,5.5,10,5.2,24,6.4
522,3715,27,9,4,6,2,0,4,2,7,5,3,1,6,8.2,16,4.6,8,5.7,0,,4.0,1,10.0,3,8.0,0,,0,,8.5,0,,34,6.0,25.0,4,8.5,13,4.4,7,5.7,0,,5.3,9,3.2,9,6.1,19,6.3
523,3716,27,13,4,2,1,3,0,5,4,0,2,1,4,6.2,7,2.3,6,5.2,0,,2.0,1,10.0,1,8.0,0,,0,,9.0,0,,22,5.0,15.0,2,6.0,6,2.2,6,5.2,0,,4.0,9,3.0,6,5.1,6,4.9
524,3717,27,8,2,14,4,1,1,5,11,15,4,3,10,8.4,28,5.6,13,6.5,0,,19.0,5,10.0,10,6.0,4,8.8,0,,7.3,0,,60,6.9,32.0,4,8.0,18,5.4,9,6.4,0,,6.0,26,6.2,15,5.6,22,6.2
525,3718,27,10,4,4,2,1,2,6,10,4,3,4,10,7.4,15,5.4,7,5.5,0,,5.0,3,6.7,2,7.0,0,,0,,7.2,0,,40,5.9,27.0,6,7.6,13,5.3,7,5.5,0,,5.7,13,4.3,12,5.4,17,6.5
526,3719,27,12,8,13,1,0,1,9,6,7,3,3,11,8.2,19,5.0,14,5.2,0,,12.0,5,8.6,5,2.0,2,5.5,0,,5.2,0,,51,6.4,32.0,5,8.1,14,5.7,12,5.5,0,,5.9,16,3.6,9,5.8,24,6.6
527,3721,27,7,2,9,0,4,2,4,10,4,0,0,6,7.1,16,4.7,8,6.6,0,,4.0,1,10.0,2,5.0,1,6.0,0,,6.5,0,,35,6.3,26.0,4,7.8,14,4.8,7,6.7,0,,5.9,11,4.4,10,5.5,17,6.7
528,3722,27,6,7,5,2,1,4,6,1,6,0,2,6,6.6,14,3.3,8,5.6,0,,4.0,1,10.0,3,6.3,0,,0,,7.2,0,,34,5.2,23.0,4,5.8,10,3.1,8,5.6,0,,4.5,16,3.4,9,3.8,10,6.0
529,3723,27,5,5,3,0,2,2,2,7,6,8,1,6,7.9,18,5.2,8,5.8,0,,9.0,1,10.0,6,5.6,2,4.5,0,,5.9,0,,36,6.0,23.0,4,6.0,12,5.1,6,6.2,0,,5.7,14,5.0,11,5.1,16,6.0
530,3725,27,2,2,8,0,0,1,3,5,11,3,2,6,8.7,16,6.2,9,6.5,0,,4.0,1,10.0,3,9.0,0,,0,,9.2,0,,35,7.1,27.0,4,9.0,13,5.9,9,6.5,0,,6.6,10,5.3,10,6.3,19,7.0
531,3726,27,4,2,2,1,0,2,7,8,4,3,1,6,7.9,13,4.7,8,6.6,0,,3.0,1,10.0,2,6.0,0,,0,,7.3,0,,30,5.9,24.0,4,8.0,11,4.7,8,6.6,0,,5.9,10,4.5,8,5.7,15,6.4
532,3727,27,3,6,5,0,2,2,7,5,4,3,0,8,8.0,13,4.6,8,4.6,0,,5.0,3,9.3,2,5.5,0,,0,,7.8,0,,34,5.5,24.0,4,6.0,11,4.5,8,4.6,0,,5.0,12,4.3,11,4.9,14,5.9
533,3730,28,16,5,1,2,2,3,4,1,6,0,0,5,4.7,11,3.6,3,4.7,0,,1.0,1,10.0,0,,0,,0,,10.0,0,,24,4.4,18.0,3,1.7000000000000002,11,3.6,3,4.7,0,,3.8,8,3.0,7,5.3,9,4.1
534,3894,23,20,8,12,5,4,4,4,6,4,2,2,7,7.5,15,3.9,20,3.7,0,,6.0,1,10.0,2,2.0,3,4.7,0,,3.6,0,,51,5.6,36.0,5,6.8,13,4.4,17,3.9,0,,4.5,12,4.9,11,4.9,26,3.7
535,3895,23,19,1,3,0,3,4,6,5,3,3,1,6,7.4,9,4.5,8,5.3,0,,4.0,3,9.7,1,3.0,0,,0,,8.0,0,,29,5.9,19.0,2,7.0,8,4.8,8,5.3,0,,5.3,8,5.0,12,4.4,14,5.4
536,3916,23,16,1,2,5,3,2,3,4,0,3,0,3,6.3,7,4.0,7,4.2,0,,,0,,0,,0,,0,,,0,,23,4.8,18.0,3,6.3,7,4.0,7,4.2,0,,4.5,11,4.3,7,3.9,6,4.4
537,3917,23,17,3,12,0,1,3,3,7,11,3,0,8,9.2,21,6.7,10,4.9,0,,8.0,1,6.0,3,6.0,4,7.0,0,,6.2,0,,43,6.9,31.0,6,9.0,18,6.8,6,4.1,0,,6.5,14,6.0,12,5.7,24,6.7
538,3918,22,1,7,3,7,3,0,5,5,4,2,0,8,4.9,12,3.8,14,3.7,0,,4.0,0,,1,2.0,3,3.3,0,,3.0,0,,36,4.4,29.0,7,4.9,11,4.1,11,3.8,0,,4.1,9,3.3,7,5.4,23,4.0
539,3919,22,12,2,10,2,2,1,4,6,1,1,0,6,4.9,11,5.9,7,5.6,0,,4.0,2,6.5,1,1.0,1,6.0,0,,5.0,0,,29,6.4,19.0,3,4.7,10,6.5,6,5.6,0,,6.1,12,6.5,8,4.9,12,4.7
540,3920,23,18,2,2,0,0,3,2,7,4,0,0,4,6.5,6,4.4,7,5.2,0,,1.0,1,10.0,0,,0,,0,,10.0,0,,20,5.7,17.0,2,6.0,6,4.4,7,5.2,0,,5.1,7,4.7,6,4.8,10,5.3
541,3921,22,13,0,2,2,0,3,6,1,1,3,0,3,5.3,9,4.9,4,6.5,0,,2.0,1,2.0,1,5.0,0,,0,,3.5,0,,18,5.7,13.0,1,10.0,8,4.9,4,6.5,0,,6.0,5,3.0,8,5.0,10,6.6
542,3922,21,18,0,1,0,0,0,1,10,4,2,0,3,6.7,9,6.7,5,6.3,0,,2.0,0,,1,6.0,1,7.0,0,,6.5,0,,18,6.6,14.0,2,6.5,8,6.8,4,6.2,0,,6.6,4,6.0,8,6.8,12,6.7
543,3923,21,17,2,1,0,1,1,5,6,3,0,2,4,6.0,13,5.9,3,5.3,0,,2.0,0,,2,5.0,0,,0,,5.0,0,,21,5.7,17.0,3,7.7,11,6.0,3,5.3,0,,6.0,5,6.2,10,6.2,14,5.8
544,3924,21,20,7,61,1,0,0,0,1,9,19,16,36,8.1,44,9.0,15,8.1,0,,15.0,8,5.9,3,6.7,3,9.0,0,,6.5,0,,114,8.7,80.0,27,8.6,40,9.0,12,8.1,0,,8.9,41,8.7,15,7.8,46,8.8
545,3925,21,19,0,2,0,0,4,1,9,4,3,0,4,7.5,13,5.9,5,6.1,0,,2.0,1,8.0,0,,1,6.0,0,,7.0,0,,23,6.4,19.0,2,7.0,13,5.9,4,6.0,0,,6.1,7,5.4,6,6.6,14,6.6
546,3926,21,15,0,4,0,0,1,0,4,9,2,1,5,7.2,11,7.3,4,6.8,0,,3.0,1,6.0,2,8.5,0,,0,,7.7,0,,21,7.4,16.0,3,7.7,9,7.3,4,6.8,0,,7.2,5,6.2,8,7.0,13,7.5
547,3927,21,14,0,1,0,1,1,2,9,3,2,0,6,6.6,8,6.2,4,5.8,0,,1.0,0,,1,6.0,0,,0,,6.0,0,,19,6.2,16.0,5,6.9,7,6.3,4,5.8,0,,6.3,5,6.0,8,6.1,11,6.3
548,3938,21,16,0,1,0,0,0,3,5,8,3,2,6,6.8,10,6.7,4,7.2,0,,1.0,0,,1,6.0,0,,0,,6.0,0,,22,7.0,18.0,5,6.5,9,6.8,4,7.2,0,,6.8,5,6.5,5,7.2,13,6.9
549,4305,21,12,1,0,0,1,2,7,3,3,1,2,4,5.0,8,5.4,5,5.9,0,,1.0,0,,0,,1,7.0,0,,7.0,0,,20,5.6,15.0,3,5.3,8,5.4,4,5.8,0,,5.9,5,4.4,10,5.6,9,6.5
550,4306,21,11,2,7,0,0,0,0,2,10,2,0,5,7.8,9,7.5,7,6.9,0,,5.0,1,7.0,2,5.5,2,4.0,0,,4.5,0,,23,7.4,15.0,3,9.0,7,8.2,5,7.2,0,,7.8,6,7.0,7,8.0,13,7.5
551,4307,21,13,0,6,2,0,0,3,5,6,0,4,8,7.1,8,7.0,6,5.6,0,,,0,,0,,0,,0,,,0,,26,7.2,21.0,7,7.9,8,7.0,6,5.6,0,,7.0,7,7.2,9,7.6,11,6.6
552,4310,21,8,2,4,0,1,0,3,5,1,3,0,5,7.3,8,6.8,4,6.5,0,,2.0,1,10.0,1,5.0,0,,0,,7.5,0,,19,6.4,14.0,3,5.0,7,6.8,4,6.5,0,,6.3,6,5.2,5,6.2,9,7.2
553,4312,21,10,1,8,0,0,1,4,5,6,4,3,9,8.2,11,6.2,8,7.4,0,,2.0,0,,1,1.0,1,7.0,0,,4.0,0,,32,7.4,24.0,8,8.2,10,6.7,6,7.1,0,,7.4,8,6.4,8,7.2,18,7.6
554,4313,21,9,1,1,0,2,2,5,4,3,1,1,4,6.0,7,4.4,5,5.7,0,,1.0,0,,0,,1,6.0,0,,6.0,0,,20,5.6,14.0,3,6.0,7,4.4,4,5.8,0,,5.2,5,3.2,8,5.1,9,5.8
555,4326,21,7,0,2,0,0,1,1,6,5,2,0,5,6.8,6,7.0,5,6.0,0,,2.0,1,7.0,0,,1,7.0,0,,7.0,0,,17,6.8,13.0,3,7.0,6,7.0,4,6.0,0,,6.6,6,5.6,7,6.6,7,7.0
556,4328,21,5,1,6,1,1,1,1,4,13,3,3,7,6.5,18,7.3,6,6.1,0,,5.0,1,3.0,3,5.0,1,7.0,0,,4.0,0,,34,7.1,25.0,5,7.3,14,7.7,5,6.1,0,,7.3,13,5.6,7,7.1,13,7.7
557,4336,21,4,0,2,0,1,1,3,8,4,1,2,3,6.7,12,6.3,6,6.0,0,,3.0,0,,0,,3,7.0,0,,7.0,0,,22,6.5,17.0,2,6.5,12,6.3,3,6.0,0,,6.3,8,6.1,7,6.4,10,6.2
558,4337,21,3,1,1,1,1,2,2,8,7,2,0,6,6.2,9,5.1,8,6.8,0,,4.0,1,6.0,0,,3,5.0,0,,5.2,0,,25,5.9,18.0,4,6.8,9,5.1,5,7.0,0,,6.0,8,5.4,9,5.9,12,6.3
559,4388,21,6,0,3,3,2,3,3,6,3,3,1,5,7.1,12,5.3,6,5.9,0,,2.0,0,,0,,2,6.5,0,,6.5,0,,27,5.9,20.0,4,7.8,12,5.3,4,5.5,0,,6.0,8,6.2,6,5.2,12,5.8
560,4389,21,2,0,1,0,0,0,6,9,4,2,3,5,6.7,11,6.4,7,6.5,0,,2.0,0,,1,6.0,1,5.0,0,,5.5,0,,25,6.6,20.0,4,7.0,10,6.4,6,6.5,0,,6.5,6,5.5,7,6.9,14,6.8
561,4410,21,1,0,4,0,0,4,2,2,8,2,2,5,7.2,8,6.9,5,6.0,0,,1.0,0,,1,6.0,0,,0,,6.0,0,,24,7.0,16.0,4,7.2,7,7.0,5,6.0,0,,6.7,6,5.7,7,6.7,10,7.4
562,4411,19,17,4,1,1,0,4,4,3,3,0,1,3,5.7,9,3.8,5,5.8,0,,2.0,0,,2,2.5,0,,0,,2.5,0,,21,4.8,15.0,3,5.7,7,4.3,5,5.8,0,,5.0,5,4.6,8,4.7,11,4.8
563,4412,19,19,2,1,1,0,1,8,4,1,2,1,2,7.5,9,4.8,4,6.2,0,,1.0,0,,1,1.0,0,,0,,1.0,0,,21,5.4,14.0,1,8.0,8,5.2,4,6.2,0,,5.9,3,5.3,8,4.9,10,5.4
564,4421,19,16,1,8,0,0,3,3,6,5,2,2,5,7.8,14,6.7,6,7.5,0,,4.0,1,10.0,2,3.5,1,10.0,0,,6.8,0,,30,7.1,20.0,3,7.3,12,7.2,5,7.1,0,,7.1,5,6.6,14,7.1,17,6.8
565,4422,19,15,5,3,1,2,5,3,3,0,0,1,4,4.8,8,2.8,5,5.2,0,,2.0,1,2.0,1,1.0,0,,0,,1.5,0,,23,4.6,14.0,2,8.0,7,3.2,5,5.2,0,,4.7,4,3.2,13,4.6,10,4.2
566,4423,19,18,1,6,0,0,0,5,9,6,1,2,3,6.3,17,7.2,5,6.4,0,,2.0,0,,2,3.5,0,,0,,3.5,0,,30,6.9,22.0,2,6.0,15,7.5,5,6.4,0,,7.0,5,7.8,11,6.2,18,6.3
567,4424,19,20,2,6,0,2,3,4,5,3,2,1,4,4.5,12,6.4,5,5.5,0,,1.0,0,,1,1.0,0,,0,,1.0,0,,28,6.3,19.0,3,4.3,11,6.9,5,5.5,0,,6.1,3,6.3,13,5.3,16,5.5
568,4425,19,14,3,5,1,1,3,8,9,4,0,1,5,4.1,21,5.6,5,6.1,0,,9.0,1,5.0,6,5.4,2,7.0,0,,5.8,0,,35,5.7,21.0,3,8.3,15,5.8,3,5.7,0,,5.8,4,6.0,12,5.4,24,5.6
569,4426,19,13,3,5,0,0,2,4,5,7,3,1,4,6.2,14,6.6,8,6.9,0,,6.0,0,,3,6.0,3,6.3,0,,5.2,0,,30,6.4,19.0,3,6.0,11,6.8,5,7.1,0,,6.9,7,6.9,11,6.1,17,6.5
570,4427,19,12,1,9,0,0,2,5,4,6,2,4,3,6.7,13,8.0,8,6.5,0,,4.0,0,,3,6.0,1,9.0,0,,6.8,0,,33,7.3,19.0,2,6.5,10,8.5,7,6.3,0,,7.3,8,7.5,13,6.2,14,7.0
571,4428,19,11,1,7,0,2,1,7,15,5,1,0,5,7.3,20,5.9,7,5.5,0,,7.0,1,6.0,4,4.5,2,6.5,0,,4.6,0,,39,6.4,24.0,3,7.7,16,6.3,5,5.4,0,,6.4,4,7.2,14,6.0,24,5.7
572,4429,19,9,1,3,0,0,4,5,10,5,0,0,5,6.4,10,5.4,7,5.9,0,,2.0,0,,1,1.0,1,6.0,0,,3.5,0,,28,6.0,19.0,4,6.8,9,6.1,6,5.8,0,,6.1,4,6.5,10,5.7,15,5.5
573,4430,19,10,3,3,0,0,1,8,6,2,3,2,4,7.0,11,6.3,6,6.8,0,,2.0,0,,1,1.0,1,8.0,0,,4.5,0,,28,6.0,18.0,3,7.3,10,6.7,5,6.7,0,,6.8,3,6.0,14,6.6,15,6.2
574,4431,19,8,4,5,2,3,1,3,9,5,0,4,4,6.0,14,5.8,8,5.5,0,,2.0,0,,1,1.0,1,2.0,0,,1.5,0,,36,5.9,23.0,4,6.0,13,6.3,6,6.1,0,,6.2,5,5.0,10,5.0,18,5.8
575,4432,19,5,1,6,0,0,1,8,6,1,4,2,4,7.8,14,6.1,4,6.2,0,,2.0,0,,2,4.5,0,,0,,4.5,0,,29,6.8,19.0,3,7.7,12,6.4,4,6.2,0,,6.6,2,5.5,13,6.6,16,5.9
576,4433,19,6,7,1,4,2,4,1,2,1,1,1,4,3.5,9,3.5,6,2.9,0,,2.0,1,1.0,1,1.0,0,,0,,1.0,0,,24,3.7,18.0,3,4.3,8,3.8,6,2.9,0,,3.4,3,3.3,10,3.1,15,2.7
577,4434,19,1,2,13,0,1,0,7,5,8,5,4,9,7.3,19,7.4,11,7.2,0,,5.0,1,6.0,2,5.5,2,9.0,0,,4.6,0,,45,7.4,32.0,7,7.9,16,8.0,9,7.1,0,,7.8,13,7.3,12,6.6,22,7.2
578,4435,19,3,1,4,0,2,0,10,16,4,1,1,7,6.9,21,6.1,5,5.4,0,,5.0,1,6.0,4,4.5,0,,0,,4.1,0,,39,6.1,27.0,5,6.4,17,6.4,5,5.4,0,,6.2,4,6.8,12,5.0,26,5.9
579,4436,19,7,1,7,0,2,2,5,3,4,5,1,7,7.8,11,6.6,7,6.0,0,,5.0,1,10.0,3,5.7,1,8.0,0,,5.1,0,,30,6.8,19.0,5,7.8,8,7.2,6,5.9,0,,6.9,4,7.2,12,5.5,18,6.3
580,4437,19,2,1,6,0,3,0,5,7,4,2,0,7,6.9,10,6.3,5,5.4,0,,4.0,1,10.0,2,5.5,1,6.0,0,,6.8,0,,28,6.5,17.0,5,6.9,8,6.7,4,5.2,0,,6.4,5,6.4,12,5.3,14,5.9
581,4438,19,4,2,6,0,0,0,6,3,7,3,2,4,6.8,12,7.4,7,7.5,0,,1.0,0,,1,1.0,0,,0,,1.0,0,,29,6.9,21.0,3,6.7,11,7.9,7,7.5,0,,7.6,4,7.5,12,6.6,16,7.2
582,4439,20,19,2,4,0,1,2,4,6,6,3,4,5,6.5,17,7.2,6,7.2,0,,5.0,1,7.0,3,6.7,1,8.0,0,,6.2,0,,32,6.6,22.0,3,5.3,14,7.4,5,7.2,0,,7.3,9,7.6,14,6.4,15,6.9
583,4440,20,20,1,7,0,1,0,4,1,5,12,5,7,7.6,15,7.7,8,8.2,0,,6.0,1,7.0,3,6.3,2,9.0,0,,7.0,0,,36,7.7,23.0,5,8.6,12,7.9,6,8.1,0,,8.1,14,8.0,9,6.4,13,7.8
